,energy,cTheta,phi,prob_b,spheri,pt2rel,multip,bqvjet,ptlrel,isb
22425,46.1921,-0.7243,-1.2269,0.0422,0.2967,0.0443,0.2179,0.049,-0.0003,1.0
22426,48.8655,-0.5937,-0.7498,0.005,0.3119,0.0428,0.4724,0.0346,0.0591,0.0
22427,45.4505,0.5809,2.3897,0.0364,0.2143,0.0387,0.2625,0.0206,-0.0003,0.0
22428,48.6244,0.4101,-0.4397,0.012,0.1683,0.0499,0.516,0.0902,-0.0003,0.0
22429,44.535,-0.3924,2.6923,0.0753,0.328,0.0733,0.5279,0.1077,-0.0003,0.0
22430,51.7708,0.055,-3.0709,0.0686,0.0544,0.0293,0.1269,0.0993,-0.0003,0.0
22431,38.8464,-0.0492,0.0636,0.0131,0.5458,0.0157,0.3651,0.0587,-0.0003,0.0
22432,48.6946,-0.6089,-0.4199,0.0404,0.2789,0.0186,0.3008,0.0411,-0.0003,0.0
22433,37.5647,0.6184,2.7332,0.0195,0.779,0.0096,0.2763,0.0212,0.1149,0.0
22434,53.3242,-0.5112,1.5817,0.0121,0.1564,0.1032,0.378,0.0397,-0.0003,0.0
22435,48.838,0.5145,-1.5958,0.0021,0.3733,0.0467,0.2577,0.0184,-0.0003,0.0
22436,51.9051,-0.6711,-0.4089,0.0157,0.2096,0.0327,0.296,0.06,0.3177,0.0
22437,40.2045,0.6712,2.729,0.0466,0.7307,0.0261,0.5425,0.1413,-0.0003,0.0
22438,41.0529,-0.7905,-0.4381,0.0939,0.5754,0.0782,0.4046,0.0947,0.4687,1.0
22439,36.286,0.7873,2.7775,0.0286,0.3948,0.0524,0.5115,0.0482,-0.0003,1.0
22440,48.4932,0.3914,0.1114,0.0021,0.6962,0.0275,0.3872,0.1345,-0.0003,0.0
22441,43.8758,-0.3853,-3.0518,0.0739,0.504,0.0153,0.4858,0.0895,-0.0003,0.0
22442,41.1994,0.5669,-0.8132,0.0381,0.5452,0.0503,0.494,0.0923,-0.0003,1.0
22443,39.2737,-0.5324,2.3492,0.1403,0.2322,0.0336,0.364,0.0712,-0.0003,1.0
22444,52.9854,0.6911,0.1825,0.0256,0.1057,0.0396,0.0841,0.0314,-0.0003,0.0
22445,45.243,-0.6808,-2.9705,0.0423,0.3392,0.0683,0.2629,0.0159,-0.0003,0.0
22446,47.6844,0.5513,-1.8097,0.0517,0.4609,0.0277,0.1729,0.0269,-0.0003,0.0
22447,46.9215,-0.511,1.3409,0.0345,0.1074,0.023,0.2604,0.0037,-0.0003,0.0
22448,48.423,0.5222,-2.331,0.0205,0.4544,0.0219,0.1722,0.0195,-0.0003,0.0
22449,41.1994,-0.4938,0.7882,0.0485,0.6607,0.1563,0.4042,0.0058,-0.0003,0.0
22450,47.8492,0.7296,2.0135,0.0103,0.0925,0.0301,0.2159,0.0121,-0.0003,0.0
22451,45.9358,-0.721,-1.1718,0.0174,0.1507,0.0473,0.3054,0.036,-0.0003,0.0
22452,46.2501,-0.3105,-2.9021,0.3719,0.6891,0.0829,0.392,0.4074,0.4548,1.0
22453,39.5209,0.2755,0.2584,0.0523,0.3412,0.0883,0.3179,0.0347,-0.0003,1.0
22454,49.0517,0.2773,-2.4435,0.0333,0.1555,0.047,0.2145,0.0261,-0.0003,0.0
22455,47.66,-0.2904,0.6775,0.011,0.3009,0.08,0.4754,0.07,-0.0003,0.0
22456,48.0446,-0.3679,-2.3737,0.0112,0.5621,0.1058,0.345,0.0964,-0.0003,0.0
22457,46.3325,0.3515,0.762,0.0074,0.4865,0.0511,0.4354,0.035,-0.0003,0.0
22458,48.4443,-0.7195,0.4705,0.1097,0.6594,0.0596,0.3443,0.1176,-0.0003,1.0
22459,36.6735,0.725,-2.647,0.2895,0.1743,0.0661,0.3709,0.5415,0.6131,1.0
22460,47.8279,0.1265,1.6846,0.17,0.5219,0.2013,0.734,0.0688,-0.0003,1.0
22461,44.1016,-0.0636,-1.4622,0.1664,0.3735,0.1721,0.8821,0.3194,0.609,1.0
22462,45.9541,0.7897,0.5844,0.0395,0.2372,0.0332,0.3927,0.1682,-0.0003,0.0
22463,35.2056,-0.8026,-2.6239,0.0663,0.4368,0.0317,0.2813,0.0432,0.2047,0.0
22464,45.6001,-0.4279,-1.0232,0.0593,0.2595,0.0375,0.4372,0.0873,-0.0003,0.0
22465,37.7508,0.4372,2.0761,0.0134,0.3943,0.1326,0.5519,0.0546,-0.0003,0.0
22466,43.5492,0.3022,2.407,0.0503,0.6717,0.0392,0.2655,0.0794,-0.0003,1.0
22467,40.061,-0.2999,-0.7511,0.0749,0.5471,0.027,0.4525,0.1113,-0.0003,1.0
22468,45.536,0.683,-1.1699,0.0537,0.2842,0.0172,0.1312,0.008,-0.0003,0.0
22469,43.476,-0.6841,2.0309,0.0229,0.4958,0.0209,0.1771,0.0117,-0.0003,0.0
22470,55.1034,0.353,-1.7647,0.296,0.4104,0.1266,0.5832,0.3148,0.3047,1.0
22471,38.9502,-0.3124,1.3787,0.3878,0.8659,0.0486,0.5472,0.3066,-0.0003,1.0
22472,46.8635,0.6975,-0.4238,0.094,0.1454,0.1094,0.3907,0.0521,-0.0003,0.0
22473,43.7476,-0.7139,2.7122,0.0439,0.2316,0.2363,0.7072,0.1424,0.1474,0.0
22474,54.5693,-0.2757,1.5272,0.0035,0.1895,0.0628,0.4593,0.0025,-0.0003,0.0
22475,47.8157,0.2754,-1.6004,0.0142,0.2106,0.017,0.2159,0.004,-0.0003,0.0
22476,39.8444,0.893,-0.8584,0.007,-1.0,0.0169,0.1813,0.0041,-0.0003,0.0
22477,21.7807,-0.3984,2.2952,0.0121,0.533,0.0736,0.3794,0.0162,-0.0003,0.0
22478,45.0202,-0.5823,1.0772,0.1001,0.6006,0.0329,0.5702,0.1031,-0.0003,0.0
22479,36.7498,0.5541,-2.0382,0.016,0.2462,0.0441,0.2317,0.0733,0.0212,0.0
22480,46.6377,0.7685,1.8736,0.0774,0.2508,0.0706,0.4346,0.0721,-0.0003,1.0
22481,31.4366,-0.7915,-1.2707,0.0659,0.2373,0.049,0.4843,0.1147,-0.0003,1.0
22482,59.8062,-0.1661,-1.2984,0.0236,0.3383,0.1847,0.5306,0.0248,-0.0003,0.0
22483,51.8349,0.2036,1.8647,0.0402,0.3483,0.0289,0.3384,0.0698,-0.0003,0.0
22484,47.6112,0.7416,2.9843,0.3406,0.7506,0.0876,0.562,0.4355,-0.0003,1.0
22485,46.4759,-0.7412,-0.1341,0.1663,0.4882,0.0729,0.609,0.2104,0.1346,1.0
22486,46.9306,0.2763,-1.3291,0.0134,0.09,0.0552,0.2169,0.0421,-0.0003,0.0
22487,46.8849,-0.2569,1.824,0.0065,0.4491,0.0264,0.3038,0.0306,-0.0003,0.0
22488,48.127,0.6908,-2.6643,0.0226,0.4105,0.1068,0.388,0.0131,-0.0003,0.0
22489,44.7486,-0.694,0.436,0.0082,0.366,0.0058,0.0879,0.0095,-0.0003,0.0
22490,49.7993,0.1313,1.9513,0.3119,0.3714,0.0601,0.3419,0.2812,-0.0003,1.0
22491,47.2877,-0.1399,-1.2242,0.2505,0.4217,0.0523,0.1299,0.2612,-0.0003,1.0
22492,55.436,-0.7811,-0.608,0.0124,0.2342,0.1721,0.4991,0.0496,-0.0003,0.0
22493,48.6824,0.7619,2.5288,0.0065,0.1145,0.0429,0.4298,0.0178,-0.0003,0.0
22494,43.3478,-0.7401,0.5157,0.0596,0.5477,0.0401,0.3545,0.1883,-0.0003,1.0
22495,42.0722,0.7434,-2.5691,0.1499,0.2887,0.0773,0.3573,0.1657,-0.0003,1.0
22496,41.0254,0.6926,3.0804,0.0234,0.3287,0.1049,0.4047,0.0556,-0.0003,1.0
22497,33.8293,-0.6995,-0.0202,0.2298,0.2978,0.0324,0.1423,0.1794,0.3642,1.0
22498,50.547,-0.2915,1.475,0.0045,0.2523,0.0789,0.5534,0.0309,0.2458,0.0
22499,44.2054,0.2837,-1.6621,0.0005,0.1789,0.0651,0.2645,0.0851,0.1728,0.0
22500,45.6672,0.1107,-1.4177,0.0112,0.1785,0.0386,0.2622,0.0609,-0.0003,0.0
22501,42.8534,-0.096,1.73,0.0107,0.4659,0.0265,0.2667,0.0954,-0.0003,0.0
22502,34.9218,0.0784,-2.7805,0.1165,0.8316,0.0485,0.235,0.2452,-0.0003,1.0
22503,33.6339,-0.0956,0.3618,0.3634,0.4127,0.0301,0.38,0.3854,-0.0003,1.0
22504,41.9562,0.5785,1.6139,0.0,0.5661,0.0341,0.1788,0.0886,-0.0003,0.0
22505,35.4528,-0.5765,-1.5698,0.0526,0.3802,0.0247,0.3276,0.037,-0.0003,0.0
22506,50.4891,-0.2692,-1.8659,0.0975,0.6504,0.0557,0.4684,0.2403,-0.0003,1.0
22507,42.4384,0.2656,1.27,0.3032,0.4971,0.0493,0.401,0.4017,0.3262,1.0
22508,42.1271,-0.4549,2.8204,0.1215,0.613,0.0377,0.4465,0.4382,-0.0003,1.0
22509,40.94,0.4617,-0.3476,0.1555,0.0582,0.108,0.3599,0.039,-0.0003,1.0
22510,48.6641,0.0452,0.2925,0.0085,0.0915,0.0282,0.3009,0.032,-0.0003,0.0
22511,36.2829,-0.0525,-2.8509,0.067,0.0986,0.0785,0.279,0.0153,0.4542,0.0
22512,50.5135,0.7472,-1.2184,0.0394,0.4205,0.0781,0.3406,0.0797,-0.0003,1.0
22513,47.8279,-0.7322,1.9009,0.2445,0.7232,0.0338,0.5182,0.3034,-0.0003,1.0
22514,50.0313,-0.5861,2.8384,0.0134,0.0754,0.0295,0.1707,0.0059,-0.0003,0.0
22515,34.8302,0.5815,-0.3105,0.0174,0.4243,0.0049,0.2822,0.0279,-0.0003,0.0
22516,54.8348,-0.0568,-0.4887,0.0086,0.1525,0.1568,0.3336,0.0324,-0.0003,0.0
22517,47.837,0.1001,2.6479,0.0465,0.7447,0.0169,0.1295,0.0242,-0.0003,0.0
22518,50.5501,0.6068,2.0098,0.0371,0.2018,0.1349,0.3831,0.0971,-0.0003,0.0
22519,40.5035,-0.6122,-1.151,0.0114,0.3324,0.0193,0.1805,0.0657,-0.0003,0.0
22520,44.9561,-0.7585,2.9516,0.0028,0.0759,0.1028,0.3949,0.0356,-0.0003,0.0
22521,38.5534,0.7643,-0.2671,0.0063,0.446,0.0633,0.2744,0.0043,-0.0003,0.0
22522,51.2551,0.7107,-0.6803,0.1346,0.2651,0.0298,0.2545,0.0681,-0.0003,0.0
22523,34.1192,-0.6911,2.4293,0.0218,0.5607,0.0359,0.2839,0.0594,-0.0003,0.0
22524,45.0751,-0.5028,2.0699,0.2094,0.1445,0.1395,0.4824,0.2883,0.1372,1.0
22525,33.0663,0.5073,-1.0832,0.0614,0.672,0.0391,0.5728,0.077,-0.0003,1.0
22526,48.8411,0.341,1.567,0.0,0.0585,0.0208,0.0859,-0.02,-0.0003,0.0
22527,42.2919,-0.3185,-1.591,0.0095,0.1667,0.0288,0.3122,0.0468,-0.0003,0.0
22528,40.3143,0.6104,2.4815,0.0717,0.4553,0.0425,0.3614,0.2938,-0.0003,1.0
22529,38.706,-0.5719,-0.6639,0.1891,0.5937,0.1089,0.5024,0.2126,-0.0003,1.0
22530,46.9978,-0.272,2.269,0.1435,0.4441,0.0972,0.4771,0.0412,-0.0003,0.0
22531,31.7479,0.2648,-0.9016,0.0043,0.5692,0.0578,0.3381,0.0231,-0.0003,0.0
22532,49.3629,-0.7107,-3.0723,0.294,0.7915,0.039,0.4283,0.5253,-0.0003,1.0
22533,40.6928,0.7424,0.0769,0.1274,0.4055,0.1953,0.3154,0.1508,0.4756,1.0
22534,43.5584,-0.3288,1.7042,0.1132,0.2233,0.0437,0.354,0.2556,-0.0003,1.0
22535,42.5116,0.3826,-1.4275,0.1607,0.6776,0.1334,0.5344,0.2734,-0.0003,1.0
22536,40.6378,-0.6785,-1.4156,0.0108,0.4133,0.0691,0.5409,0.0397,-0.0003,0.0
22537,26.3157,0.6883,1.732,0.0634,0.7255,0.0229,0.4085,0.1364,0.1539,0.0
22538,33.9086,0.1135,2.1962,0.2799,0.6753,0.0325,0.1896,0.2473,0.1705,1.0
22539,32.6421,-0.124,-1.0089,0.1528,0.5779,0.0364,0.3354,0.2408,0.2847,1.0
22540,37.0916,0.4378,-2.3188,0.0623,0.4753,0.0235,0.3697,0.0203,-0.0003,0.0
22541,33.5729,-0.4445,0.7863,0.0519,0.2834,0.0361,0.4277,0.0377,-0.0003,0.0
22542,52.1492,0.1545,2.8699,0.0332,0.6392,0.0795,0.4646,0.2026,-0.0003,0.0
22543,45.2125,-0.1578,-0.2557,0.0368,0.2672,0.0253,0.3067,0.0914,-0.0003,0.0
22544,50.6966,-0.1265,1.4642,0.2946,0.5595,0.0601,0.3828,0.2769,-0.0003,1.0
22545,38.3642,0.1263,-1.6171,0.124,0.3149,0.0187,0.2748,0.1828,0.1326,1.0
22546,49.5308,0.3506,1.1913,0.0034,0.1575,0.1671,0.4707,0.14,-0.0003,0.0
22547,26.1418,-0.3037,-1.9428,0.0136,0.2724,0.0086,0.307,0.0151,-0.0003,0.0
22548,48.9815,0.1561,2.7912,0.0858,0.3438,0.0651,0.3862,0.0716,-0.0003,0.0
22549,44.5747,-0.1656,-0.3583,0.032,0.165,0.135,0.5278,0.0202,-0.0003,0.0
22550,51.3405,0.7096,0.7964,0.0133,0.2411,0.0329,0.2544,0.0325,-0.0003,0.0
22551,46.2684,-0.7187,-2.3203,0.0155,0.1164,0.0316,0.1306,0.003,-0.0003,0.0
22552,45.0751,0.6992,0.6803,0.3345,0.4397,0.0478,0.6139,0.5826,-0.0003,1.0
22553,41.5229,-0.6721,-2.5265,0.173,0.7638,0.0675,0.4033,0.3348,0.1468,1.0
22554,44.6204,0.1286,-0.1874,0.0821,0.4557,0.0393,0.2198,0.0388,0.124,1.0
22555,42.0325,-0.0944,2.9666,0.1093,0.6798,0.0547,0.8041,0.0573,-0.0003,1.0
22556,56.9375,0.6644,3.0454,0.0287,0.382,0.0746,0.3305,0.1098,-0.0003,0.0
22557,50.9041,-0.6759,-0.1163,0.0186,0.1075,0.0424,0.2975,0.0381,-0.0003,0.0
22558,44.3214,0.3411,0.9398,0.0868,0.7371,0.0103,0.4405,0.0876,-0.0003,0.0
22559,41.7945,-0.3351,-2.184,0.0978,0.5634,0.1312,0.4027,0.0825,0.4584,0.0
22560,50.2296,0.5215,0.3111,0.0505,0.1617,0.0387,0.5117,0.0339,-0.0003,0.0
22561,47.3487,-0.51,-2.7804,0.0745,0.4323,0.0362,0.5628,0.0587,-0.0003,0.0
22562,44.9683,-0.1386,1.3511,0.5616,0.6405,0.018,0.4388,0.3964,-0.0003,1.0
22563,37.8454,0.1147,-1.782,0.0352,0.6237,0.0732,0.5975,0.0472,-0.0003,1.0
22564,47.5319,0.6423,-0.7447,0.0219,0.6039,0.0503,0.4757,0.0319,-0.0003,0.0
22565,40.2289,-0.6272,2.4519,0.0644,0.73,0.0543,0.3616,0.1256,-0.0003,0.0
22566,43.0152,0.5297,2.963,0.0067,0.047,0.2494,0.222,0.0148,-0.0003,0.0
22567,41.7639,-0.5039,-0.1983,0.0372,0.4174,0.0593,0.4027,0.1213,-0.0003,0.0
22568,46.8757,-0.7379,0.8906,0.2045,0.2197,0.0201,0.3038,0.1845,-0.0003,1.0
22569,31.9921,0.7257,-2.236,0.0314,0.1095,0.0876,0.2891,0.1588,0.5503,1.0
22570,48.4535,0.4958,-1.5041,0.0645,0.3294,0.0368,0.4304,0.0302,-0.0003,0.0
22571,46.6987,-0.4922,1.6224,0.0293,0.2882,0.0739,0.4779,0.0206,-0.0003,0.0
22572,49.9245,0.4847,-1.0432,0.1934,0.3521,0.0499,0.4698,0.2197,-0.0003,1.0
22573,43.6408,-0.5268,2.0833,0.5777,0.5885,0.0442,0.4865,0.8044,-0.0003,1.0
22574,48.1849,0.2236,-1.0045,0.103,0.352,0.1722,0.5171,0.0148,-0.0003,0.0
22575,46.2318,-0.2027,2.1274,0.0679,0.0534,0.0911,0.4356,0.0381,0.1335,0.0
22576,49.0639,0.555,-2.0191,0.171,0.5807,0.1386,0.429,0.2946,-0.0003,1.0
22577,38.5473,-0.5035,1.0928,0.4083,0.7677,0.0425,0.4573,0.1961,-0.0003,1.0
22578,50.0435,0.6685,1.017,0.007,0.1382,0.0156,0.2561,0.0362,-0.0003,0.0
22579,48.3955,-0.6728,-2.1212,0.0424,0.5676,0.0279,0.2583,0.088,-0.0003,0.0
22580,58.1338,0.3326,-2.5121,0.0105,0.2419,0.0564,0.411,0.0053,-0.0003,0.0
22581,50.4738,-0.3319,0.6302,0.0581,0.1687,0.101,0.1278,0.0356,-0.0003,0.0
22582,47.0191,-0.4399,1.3677,0.0123,0.1273,0.0303,0.2168,0.0873,-0.0003,0.0
22583,43.9673,0.4431,-1.7732,0.054,0.4586,0.0941,0.4414,0.0313,0.0578,0.0
22584,57.0382,0.2456,-1.1662,0.0258,0.234,0.0891,0.2891,0.0843,-0.0003,0.0
22585,49.6529,-0.2431,1.9602,0.0,0.2283,0.0314,0.1283,0.0497,-0.0003,0.0
22586,58.0362,0.6151,2.4478,0.0259,0.2034,0.0294,0.2878,0.07,-0.0003,0.0
22587,49.5735,-0.6172,-0.7068,0.0066,0.6499,0.2777,0.4706,0.1083,-0.0003,0.0
22588,51.957,-0.3125,1.1758,0.0904,0.2609,0.0382,0.5919,0.0401,0.1362,0.0
22589,45.3742,0.3031,-1.9756,0.0681,0.3754,0.0109,0.1751,-0.02,-0.0003,0.0
22590,47.8492,-0.3886,-1.8509,0.007,0.3428,0.0742,0.1295,0.0377,-0.0003,0.0
22591,47.2755,0.3911,1.3213,0.0215,0.1941,0.0468,0.563,0.0109,-0.0003,0.0
22592,43.8056,0.0492,-2.3785,0.3306,0.4753,0.0671,0.5744,0.2689,-0.0003,1.0
22593,37.5952,-0.1375,0.7669,0.5663,0.745,0.0418,0.6446,0.7683,-0.0003,1.0
22594,48.4932,-0.1547,0.448,0.0082,0.7372,0.0823,0.6023,0.1296,-0.0003,0.0
22595,44.6479,0.1569,-2.7015,0.02,0.1117,0.0287,0.3957,0.0198,-0.0003,0.0
22596,43.473,0.6679,-3.1181,0.0277,0.2736,0.0295,0.3099,0.0414,-0.0003,0.0
22597,40.2106,-0.6583,0.0701,0.0312,0.6659,0.0379,0.3165,0.1122,-0.0003,0.0
22598,40.3784,0.1879,1.9819,0.0396,0.1165,0.0567,0.1355,0.0356,-0.0003,0.0
22599,31.0796,-0.189,-1.1725,0.0023,0.3551,0.052,0.243,0.0635,-0.0003,0.0
22600,56.199,-0.6431,-2.2291,0.0037,0.2923,0.0912,0.2487,0.0289,-0.0003,0.0
22601,42.652,0.6158,0.8854,0.0417,0.2973,0.0061,0.2225,0.0479,-0.0003,0.0
22602,39.8047,0.0167,3.1372,0.0798,0.2442,0.0784,0.2266,0.0327,-0.0003,0.0
22603,36.6522,-0.0279,-0.0386,0.0667,0.6258,0.0206,0.371,0.1053,-0.0003,0.0
22604,38.3825,-0.7492,-2.4195,0.3165,0.427,0.0156,0.4578,0.4393,-0.0003,1.0
22605,30.3929,0.7224,0.7761,0.1258,0.4795,0.0368,0.3424,0.1583,-0.0003,1.0
22606,47.6844,0.356,-2.8414,0.3573,0.8396,0.07,0.5618,0.45,-0.0003,1.0
22607,39.9115,-0.3571,0.2911,0.0509,0.5773,0.0338,0.5889,0.1004,0.1599,1.0
22608,47.541,-0.5843,1.2298,0.0555,0.1692,0.0262,0.4757,0.0602,-0.0003,0.0
22609,43.2654,0.5969,-1.9033,0.0076,0.1974,0.1229,0.266,0.0079,-0.0003,0.0
22610,48.4627,0.6643,-2.2802,0.0266,0.2789,0.0561,0.4303,0.0258,-0.0003,0.0
22611,46.5522,-0.6431,0.8181,0.0064,0.2322,0.1274,0.5218,0.0724,-0.0003,0.0
22612,45.1484,0.7457,0.5161,0.1058,0.5647,0.0592,0.3068,0.0735,-0.0003,1.0
22613,41.6999,-0.7344,-2.5622,0.2091,0.2355,0.0851,0.761,0.2104,-0.0003,1.0
22614,44.8768,0.4622,0.2911,0.4831,0.4866,0.0714,0.439,0.536,-0.0003,1.0
22615,43.3387,-0.4652,-2.8478,0.2915,0.1425,0.0695,0.4431,0.1589,-0.0003,1.0
22616,46.8605,0.3313,-1.0631,0.0581,0.109,0.0656,0.6077,0.0865,-0.0003,0.0
22617,45.9358,-0.3129,2.071,0.0626,0.2299,0.0361,0.48,0.0372,-0.0003,0.0
22618,46.9123,-0.2719,1.4056,0.1764,0.554,0.0568,0.4774,0.1863,-0.0003,1.0
22619,46.3478,0.2901,-1.7591,0.3956,0.6658,0.0292,0.3483,0.5613,-0.0003,1.0
22620,42.1973,0.1966,1.1228,0.0175,0.3542,0.0786,0.5355,0.114,-0.0003,0.0
22621,41.1414,-0.2482,-1.9747,0.0737,0.2387,0.0359,0.4493,0.0671,-0.0003,0.0
22622,44.0711,-0.2632,2.1626,0.0281,0.4842,0.0374,0.4852,0.017,-0.0003,0.0
22623,39.4507,0.2926,-0.9432,0.026,0.4285,0.0572,0.409,0.1173,-0.0003,0.0
22624,47.9225,0.3618,-1.6311,0.0064,0.4345,0.0201,0.3021,0.0937,-0.0003,0.0
22625,46.0243,-0.3563,1.5177,0.027,0.1869,0.0084,0.0872,0.0031,-0.0003,0.0
22626,47.4434,-0.2214,0.212,0.1161,0.2581,0.0586,0.3894,0.1874,-0.0003,0.0
22627,40.2258,0.1712,-2.9123,0.0049,0.206,0.0322,0.2712,0.0734,-0.0003,0.0
22628,58.7808,-0.4443,-2.0549,0.0071,0.3766,0.0745,0.4099,0.1028,-0.0003,0.0
22629,49.2927,0.415,1.0237,0.0074,0.4844,0.0743,0.5141,0.0401,-0.0003,0.0
22630,46.1311,0.2195,-1.5483,0.2347,0.4441,0.062,0.2615,0.1374,-0.0003,1.0
22631,25.2506,-0.1555,1.536,0.0446,0.3633,0.0344,0.2586,0.0526,0.2042,1.0
22632,48.896,0.1959,2.4769,0.021,0.1666,0.1896,0.4293,0.0191,-0.0003,0.0
22633,46.3416,-0.2129,-0.6479,0.0266,0.0789,0.3093,0.653,0.0456,-0.0003,0.0
22634,46.7628,0.1332,-2.5594,0.4388,0.2642,0.2185,0.3474,0.3973,-0.0003,1.0
22635,44.4526,-0.1158,0.5503,0.0374,0.4757,0.078,0.7922,0.2072,0.1461,1.0
22636,58.7411,0.4558,1.9096,0.0144,0.4017,0.1825,0.369,0.0146,-0.0003,0.0
22637,43.0213,-0.4758,-1.2515,0.0137,0.4432,0.0276,0.3552,0.0266,-0.0003,0.0
22638,50.4646,0.6751,0.0039,0.0349,0.1982,0.0336,0.4259,0.0052,-0.0003,0.0
22639,44.3397,-0.6681,-3.1234,0.0194,0.184,0.0435,0.2643,0.0021,-0.0003,0.0
22640,44.5106,-0.5783,0.3135,0.2914,0.2448,0.0591,0.308,0.2925,0.264,1.0
22641,37.5647,0.5971,-2.7671,0.3106,0.1111,0.032,0.2303,0.2709,0.1009,1.0
22642,48.6091,-0.6236,2.6554,0.0325,0.2968,0.0593,0.172,0.0108,-0.0003,0.0
22643,47.9713,0.62,-0.5217,0.0524,0.2404,0.0449,0.2589,0.0174,-0.0003,0.0
22644,49.7292,0.5048,-1.393,0.015,0.5046,0.0619,0.342,0.0767,-0.0003,0.0
22645,36.582,-0.5038,1.7886,0.0508,0.584,0.0096,0.232,0.1602,-0.0003,0.0
22646,44.8798,-0.5328,1.2825,0.098,0.3977,0.055,0.3512,0.1585,0.4917,1.0
22647,30.1915,0.5521,-1.8195,0.1231,0.6951,0.0275,0.2941,0.171,0.2274,1.0
22648,48.6122,-0.2082,-1.0255,0.0061,0.2271,0.093,0.43,0.066,-0.0003,0.0
22649,44.2512,0.2317,2.139,0.02,0.5793,0.031,0.661,0.0386,-0.0003,0.0
22650,44.0925,0.5532,-0.1349,0.0138,0.1569,0.0301,0.2206,0.0941,-0.0003,0.0
22651,39.295,-0.6026,3.0287,0.0063,0.3095,0.0456,0.1365,0.0449,-0.0003,0.0
22652,46.7323,0.181,1.5008,0.0127,0.1573,0.0298,0.2172,0.0849,-0.0003,0.0
22653,42.7802,-0.1856,-1.6774,0.0375,0.3958,0.0134,0.4001,0.0419,-0.0003,0.0
22654,43.769,0.4986,-2.1903,0.5199,0.6516,0.0363,0.6629,0.4606,0.0938,1.0
22655,32.2393,-0.4855,0.9652,0.2543,0.3249,0.0542,0.3847,0.0978,0.5353,1.0
22656,53.3638,0.4589,0.9054,0.0023,0.3352,0.0432,0.3779,0.0187,-0.0003,0.0
22657,48.8075,-0.4555,-2.2185,0.0186,0.2618,0.0413,0.4725,0.0158,-0.0003,0.0
22658,48.3375,0.4376,0.3215,0.0366,0.4394,0.0201,0.0861,0.0075,-0.0003,0.0
22659,47.5593,-0.4327,-2.8317,0.0965,0.5904,0.0694,0.5621,0.0237,-0.0003,0.0
22660,50.7088,0.5493,-0.4347,0.0783,0.4015,0.0171,0.2552,0.066,0.0106,0.0
22661,49.9275,-0.5615,2.7114,0.0292,0.1024,0.0528,0.4698,0.1821,-0.0003,0.0
22662,46.833,0.4398,-0.9144,0.2847,0.6303,0.0305,0.521,0.7286,-0.0003,1.0
22663,42.295,-0.4518,2.2302,0.127,0.6668,0.04,0.223,0.1155,0.0548,1.0
22664,45.5055,-0.3033,-2.429,0.03,0.348,0.0258,0.1312,0.157,-0.0003,0.0
22665,39.8596,0.2946,0.7791,0.0413,0.1494,0.0152,0.3172,0.0309,-0.0003,0.0
22666,49.2439,-0.6101,-1.04,0.3573,0.3897,0.0501,0.5143,0.249,-0.0003,1.0
22667,33.9818,0.6504,2.0322,0.3015,0.4034,0.0643,0.1895,0.3181,0.3561,1.0
22668,51.5145,-0.731,1.1282,0.0017,0.2144,0.0957,0.3813,0.001,0.1307,0.0
22669,49.4606,0.6957,-2.0398,0.0054,0.577,0.0874,0.4281,0.0399,-0.0003,0.0
22670,46.0426,0.2151,2.3318,0.016,0.1837,0.0404,0.2617,0.0051,-0.0003,0.0
22671,43.1342,-0.2092,-0.8038,0.0284,0.1353,0.0155,0.0887,0.0034,-0.0003,0.0
22672,48.2979,0.4489,1.7371,0.1398,0.312,0.0159,0.3015,0.076,-0.0003,0.0
22673,48.0812,-0.4362,-1.3892,0.0,0.2867,0.1096,0.0862,-0.02,-0.0003,0.0
22674,51.3344,0.0101,-1.0351,0.0064,0.65,0.0252,0.212,0.0313,-0.0003,0.0
22675,48.6458,-0.0113,2.1019,0.0029,0.3234,0.0144,0.129,0.0018,-0.0003,0.0
22676,52.5643,-0.4741,-1.9962,0.0438,0.0788,0.0084,0.2529,0.0504,-0.0003,0.0
22677,45.9113,0.4975,1.146,0.0649,0.1128,0.0609,0.1745,0.0406,-0.0003,0.0
22678,48.719,-0.6943,-2.7555,0.0127,0.6605,0.0692,0.4298,0.1205,-0.0003,0.0
22679,42.9328,0.6982,0.4268,0.0546,0.2338,0.0121,0.3109,0.0568,-0.0003,0.0
22680,43.7995,0.7853,1.8834,0.0217,0.2577,0.0887,0.3977,0.0178,-0.0003,1.0
22681,37.3449,-0.7807,-1.2874,0.0334,0.1608,0.0542,0.4613,0.1817,-0.0003,1.0
22682,48.191,0.2106,-1.0832,0.0085,0.3987,0.2908,0.4309,0.0549,-0.0003,0.0
22683,42.7161,-0.2255,2.0387,0.0683,0.0502,0.0732,0.4003,0.1827,-0.0003,0.0
22684,36.875,-0.0203,2.8672,0.1263,0.7468,0.0439,0.3241,0.0905,0.2887,1.0
22685,34.3755,0.0505,-0.3247,0.0004,0.0243,0.0193,0.1888,0.0544,-0.0003,1.0
22686,48.5969,-0.214,1.2189,0.2589,0.322,0.0318,0.387,0.3229,-0.0003,1.0
22687,24.7196,0.1545,-1.94,0.1378,0.0457,0.0307,0.3124,0.1932,0.3403,1.0
